"gene_callers_id"	"taxon_id"	"Phylum"	"Order"	"Class"	"Family"	"Genus"	"Species"
"1024"	"908062"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1025"	"911202"	32	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Planktomarina"	"uncultured Planktomarina sp."
"1026"	"955600"	837	"Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Unknown_Rhodothermota"	"Rhodothermaeota bacterium MED-G18"
"1027"	"956955"	563	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium GOM-A2"
"1028"	"962998"	41	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HTCC7211"
"1029"	"972328"	327	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Unknown_Synechococcus"
"1030"	"974869"	247	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED201"
"1031"	"489792"	327	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Unknown_Synechococcus"
"1032"	"538433"	278	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED128"
"1033"	"547563"	883	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Candidatus Pseudothioglobus"	"Candidatus Pseudothioglobus singularis"
"1034"	"555325"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1035"	"562843"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1036"	"573797"	7935	"Pseudomonadota"	"Pseudomonadales"	"Gammaproteobacteria"	"Pseudomonadaceae"	"Stutzerimonas"	"Stutzerimonas stutzeri"
"1037"	"596321"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1038"	"659513"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"1039"	"674499"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1040"	"681419"	103	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"
"1041"	"694685"	234	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Unknown_Caudoviricetes"	"Unknown_Caudoviricetes"	"Unknown_Caudoviricetes"
"1042"	"711163"	12	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED195"
"1043"	"734429"	37	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"
"1044"	"831566"	14	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium"
"1045"	"874491"	203	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. RS39"
"1046"	"928891"	48	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"SAR92 clade bacterium"
"1047"	"932828"	164	"Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"
"1048"	"947769"	330	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium TMED112"
"1049"	"960708"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1050"	"494618"	331	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED196"
"1051"	"497520"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1052"	"502502"	8	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Candidatus Pelagibacterales bacterium"
"1053"	"510032"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1054"	"520104"	84	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Unknown_Candidatus_Pelagibacter"
"1055"	"568418"	67	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"
"1056"	"629431"	9213	"Thermodesulfobacteriota"	"Candidatus Nemesobacterales"	"Candidatus Dadabacteria"	"Candidatus Mycalebacteriaceae"	"Candidatus Mycalebacterium"	"Candidatus Mycalebacterium zealandia"
"1057"	"648241"	174	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1058"	"670840"	41	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. HTCC7211"
"1059"	"673771"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1060"	"680354"	3	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"SAR116 cluster bacterium"
"1061"	"690671"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1062"	"749128"	113	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Unknown_Pseudomonadota"	"Pseudomonadota bacterium"
"1063"	"762433"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1064"	"891134"	195	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Cryomorphaceae"	"Unknown_Cryomorphaceae"	"Cryomorphaceae bacterium MED-G14"
"1065"	"920367"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1066"	"959073"	860	"Pseudomonadota"	"Candidatus Puniceispirillales"	"Alphaproteobacteria"	"Candidatus Puniceispirillaceae"	"Candidatus Puniceispirillum"	"Candidatus Puniceispirillum sp. TMED245"
"1067"	"996830"	564	"Pseudomonadota"	"Hyphomicrobiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rhizobiales bacterium TMED162"
"1068"	"932802"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1069"	"960412"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1070"	"1032702"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1071"	"1033083"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1072"	"1039313"	33	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"1073"	"1120115"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1074"	"1157234"	27	"Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"	"Unknown_Actinomycetota"
"1075"	"1165294"	606	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Rhodobacteraceae bacterium TMED111"
"1076"	"1178325"	275	"Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Unknown_Bacteroidota"	"Bacteroidetes bacterium SCGC AAA795-G10"
"1077"	"1202329"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1078"	"1253301"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"1079"	"1295352"	9017	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Zobellia"	"uncultured Zobellia sp."
"1080"	"1307747"	231	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"alpha proteobacterium HIMB5"
"1081"	"1315100"	50	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Paracoccaceae bacterium"
"1082"	"1324427"	18952	"Pseudomonadota"	"Nitrosomonadales"	"Betaproteobacteria"	"Nitrosomonadaceae"	"Unknown_Nitrosomonadaceae"	"uncultured beta proteobacterium HF0130_04F21"
"1083"	"1333960"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1084"	"1342166"	73	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CC9902"
"1085"	"1369612"	432	"Actinomycetota"	"Candidatus Actinomarinales"	"Actinomycetes"	"Candidatus Actinomarinaceae"	"Candidatus Actinomarina"	"Candidatus Actinomarina sp. HD9-500m-PIT-SAG01"
"1086"	"1381684"	242	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"alpha proteobacterium HIMB59"
"1087"	"942202"	327	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Unknown_Synechococcus"
"1088"	"945676"	18983	"Actinomycetota"	"Mycobacteriales"	"Actinomycetes"	"Mycobacteriaceae"	"Mycobacterium"	"Mycobacterium colombiense"
"1089"	"949454"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1090"	"981026"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1091"	"985480"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1092"	"1013342"	33	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"1093"	"1038858"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1094"	"1055832"	209	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED267"
"1095"	"1078477"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1096"	"1139897"	54	"Pseudomonadota"	"Hyphomicrobiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"1097"	"1143631"	40	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1098"	"1157789"	33	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"1099"	"1207668"	372	"Planctomycetota"	"Phycisphaerales"	"Phycisphaerae"	"Phycisphaeraceae"	"Phycisphaera"	"Phycisphaera sp. TMED9"
"1100"	"1218577"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1101"	"1218802"	116	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"SAR92 bacterium MED-G29"
"1102"	"1354362"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1103"	"1355740"	89	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED211"
"1104"	"1358176"	390	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. BIOS-U3-1"
"1105"	"1360431"	82	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"SAR86 cluster bacterium"
"1106"	"1397479"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1107"	"1398576"	293	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"marine gamma proteobacterium HTCC2080"
"1108"	"938865"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1109"	"940279"	474	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"Unknown_Archaea"	"archaeon"
"1110"	"988940"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1111"	"1132165"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1112"	"1135618"	115	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Unknown_Caudoviricetes"	"Unknown_Caudoviricetes"	"uncultured Mediterranean phage uvMED"
"1113"	"1192124"	19	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter ubique"
"1114"	"1207429"	37	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"
"1115"	"1226720"	526	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Flavobacterium"	"Flavobacterium sp. SCGC AAA160-P02"
"1116"	"1235294"	67	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"
"1117"	"1248107"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1118"	"1271701"	108	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED127"
"1119"	"1334907"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1120"	"1352780"	37	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"
"1121"	"1378546"	110	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"Halieaceae bacterium"
"1122"	"976514"	293	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"marine gamma proteobacterium HTCC2080"
"1123"	"1013491"	116	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Porticoccaceae"	"Unknown_Porticoccaceae"	"SAR92 bacterium MED-G29"
"1124"	"1026528"	327	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Synechococcaceae"	"Synechococcus"	"Unknown_Synechococcus"
"1125"	"1027027"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1126"	"1045976"	50	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Paracoccaceae bacterium"
"1127"	"1065522"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1128"	"1113815"	431	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Candidatus Pelagibacter sp. TMED263"
"1129"	"1123851"	552	"Pseudomonadota"	"Rhodospirillales"	"Alphaproteobacteria"	"Rhodospirillaceae"	"Unknown_Rhodospirillaceae"	"Rhodospirillaceae bacterium TMED256"
"1130"	"1143939"	986	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"bacterium TMED46"
"1131"	"1148138"	174	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"
"1132"	"1154406"	19341	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. CACIAM 14"
"1133"	"1190765"	895	"Pseudomonadota"	"Enterobacterales"	"Gammaproteobacteria"	"Enterobacteriaceae"	"Escherichia"	"Escherichia coli"
"1134"	"1199294"	37	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"
"1135"	"1218071"	3659	"Uroviricota"	"Unknown_Uroviricota"	"Caudoviricetes"	"Kyanoviridae"	"Zhoulongquanvirus"	"Zhoulongquanvirus esscess"
"1136"	"1226391"	1114	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus sp. HOT_208_60"
"1137"	"1266766"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1138"	"1303158"	1176	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Roseobacteraceae"	"Roseovarius"	"Unknown_Roseovarius"
"1139"	"1327308"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1140"	"1349344"	109	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."
"1141"	"1354628"	614	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED131"
"1142"	"1393088"	38	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Alphaproteobacteria bacterium"
"1143"	"1410848"	526	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Flavobacteriaceae"	"Flavobacterium"	"Flavobacterium sp. SCGC AAA160-P02"
"1144"	"959351"	84	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Candidatus Pelagibacter"	"Unknown_Candidatus_Pelagibacter"
"1145"	"959689"	471	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium MED-G15"
"1146"	"1010575"	16	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Paracoccaceae"	"Unknown_Paracoccaceae"	"Rhodobacteraceae bacterium MED-G07"
"1147"	"1014454"	108	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED127"
"1148"	"1088716"	110	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"Halieaceae bacterium"
"1149"	"1091307"	91	"Candidatus Neomarinimicrobiota"	"Unknown_Candidatus_Neomarinimicrobiota"	"Unknown_Candidatus_Neomarinimicrobiota"	"Unknown_Candidatus_Neomarinimicrobiota"	"Unknown_Candidatus_Neomarinimicrobiota"	"Candidatus Neomarinimicrobiota bacterium"
"1150"	"1101905"	2982	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"Unknown_Bacteria"	"uncultured marine bacterium 580"
"1151"	"1108392"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1152"	"1121186"	293	"Pseudomonadota"	"Cellvibrionales"	"Gammaproteobacteria"	"Halieaceae"	"Unknown_Halieaceae"	"marine gamma proteobacterium HTCC2080"
"1153"	"1186177"	30	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Candidatus Pelagibacteraceae"	"Unknown_Candidatus_Pelagibacteraceae"	"Pelagibacteraceae bacterium TMED65"
"1154"	"1187384"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
"1155"	"1207278"	26	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Unknown_Gammaproteobacteria"	"Gammaproteobacteria bacterium"
"1156"	"1209711"	775	"Bacteroidota"	"Flavobacteriales"	"Flavobacteriia"	"Unknown_Flavobacteriia"	"Unknown_Flavobacteriia"	"Flavobacteriales bacterium UBA4585"
"1157"	"1210578"	2167	"Nucleocytoviricota"	"Imitervirales"	"Megaviricetes"	"Mimiviridae"	"Mimivirus"	"Unknown_Mimivirus"
"1158"	"1384060"	108	"Pseudomonadota"	"Rickettsiales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Rickettsiales bacterium TMED127"
"1159"	"1397921"	62	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Pelagibacterales bacterium MED-G43"
"1160"	"1399017"	65	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Unknown_Prochlorococcus"
"1161"	"1407335"	33	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"
"1162"	"1411324"	1675	"Pseudomonadota"	"Rhodobacterales"	"Alphaproteobacteria"	"Roseobacteraceae"	"Tateyamaria"	"Tateyamaria pelophila"
"1163"	"955152"	8	"Pseudomonadota"	"Pelagibacterales"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Candidatus Pelagibacterales bacterium"
"1164"	"966173"	43	"Pseudomonadota"	"Unknown_Pseudomonadota"	"Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"Unknown_Alphaproteobacteria"	"SAR116 cluster bacterium MED-G05"
"1165"	"966864"	20	"Cyanobacteriota"	"Synechococcales"	"Cyanophyceae"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"
