gene_callers_id	NCBI_taxID	taxa
7675697	192812	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Erythrobacteraceae; Qipengyuania; Qipengyuania flava; 
5152563	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
11738943	1986707	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; NA; Flavobacteriaceae bacterium TMED179; 
11673415	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
2072398	2919303	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. ALOHA_ZT_50; 
14163792	1696173	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A1; 
15277904	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3841876	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
7053145	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
2924380	1696175	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A3; 
10264416	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
3252069	1847730	Bacteria; Verrucomicrobiota; Methylacidiphilales; Methylacidiphilae; Methylacidiphilaceae; Methylacidiphilum (ex Ratnadevi et al. 2023); Methylacidiphilum sp. Yel; 
3252070	77133	Bacteria; NA; NA; NA; NA; NA; uncultured bacterium; 
3284843	1898111	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Cryomorphaceae; NA; Cryomorphaceae bacterium; 
5087084	1572645	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Oceanospirillaceae; Neptunomonas; Neptunomonas phycophila; 
5807982	0	
14884718	1224	Bacteria; Pseudomonadota; NA; NA; NA; NA; NA; 
1744754	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
3252085	3028117	Bacteria; Cyanobacteriota; NA; Cyanophyceae; NA; NA; NA; 
3710839	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
12328830	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
1777543	52959	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; NA; 
15540105	383631	Bacteria; Pseudomonadota; Nitrosomonadales; Betaproteobacteria; NA; NA; Methylophilales bacterium HTCC2181; 
11607951	2	Bacteria; NA; NA; NA; NA; NA; NA; 
5775251	1883156	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Winogradskyella; Winogradskyella sp.; 
2826135	1617420	Bacteria; Bacteroidota; NA; NA; NA; NA; Bacteroidetes bacterium OLB9; 
3252119	3028117	Bacteria; Cyanobacteriota; NA; Cyanophyceae; NA; NA; NA; 
7282584	2	Bacteria; NA; NA; NA; NA; NA; NA; 
9674649	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7446428	1986841	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; NA; NA; Cellvibrionales bacterium TMED47; 
4431774	393662	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Congregibacter; Congregibacter litoralis; 
13082528	1898111	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Cryomorphaceae; NA; Cryomorphaceae bacterium; 
10461093	2030882	Bacteria; Pseudomonadota; Thiotrichales; Gammaproteobacteria; Thiotrichaceae; NA; Thiotrichaceae bacterium; 
9379752	2	Bacteria; NA; NA; NA; NA; NA; NA; 
5578671	1236	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; NA; 
5775282	3075609	Bacteria; Pseudomonadota; Nevskiales; Gammaproteobacteria; Algiphilaceae; Banduia; Banduia mediterranea; 
14196660	1696173	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A1; 
16850868	1906665	Archaea; NA; NA; NA; NA; NA; archaeon; 
12853188	2030880	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; SAR86 cluster bacterium; 
10690505	1986644	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium TMED65; 
14196682	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
13148107	2030880	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; SAR86 cluster bacterium; 
11247561	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3153872	2315479	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Porticoccaceae; NA; SAR92 clade bacterium; 
13869008	1879320	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Ruegeria; Ruegeria sp.; 
1056727	2030880	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; SAR86 cluster bacterium; 
14884823	1913989	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium; 
4235226	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
7380957	1986866	Bacteria; Pseudomonadota; Rickettsiales; Alphaproteobacteria; NA; NA; Rickettsiales bacterium TMED127; 
16457695	2026776	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; NA; NA; Candidatus Pelagibacterales bacterium; 
13115364	0	
10199012	1696175	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A3; 
8178	2021391	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; NA; NA; Flavobacteriales bacterium; 
8179	1883156	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Winogradskyella; Winogradskyella sp.; 
2957305	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
5480444	439493	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. HTCC7211; 
2433035	1336794	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel1_33_131; 
8003611	2026775	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium; 
10231836	1986797	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. TMED118; 
14196766	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
2138147	1354726	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter huanghezhanensis; 
10625062	28211	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; NA; 
10690609	1655598	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Cryomorphaceae; NA; Cryomorphaceae bacterium BACL29 MAG-121220-bin8; 
16490567	1986247	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; NA; NA; Pelagibacterales bacterium MED-G39; 
5546063	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
15769685	1986621	Bacteria; Actinomycetota; Acidimicrobiales; Acidimicrobiia; Acidimicrobiaceae; NA; Acidimicrobiaceae bacterium TMED244; 
12722261	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
11313248	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
4595809	1224	Bacteria; Pseudomonadota; NA; NA; NA; NA; NA; 
15114340	295349	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; uncultured alpha proteobacterium EBAC2C11; 
3285093	2024888	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; SAR116 cluster bacterium; 
3252331	0	
8303	1696175	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A3; 
14426224	2100421	Viruses; Uroviricota; NA; Caudoviricetes; NA; NA; uncultured Caudovirales phage; 
13443185	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
16425079	0	
3219577	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
4038778	0	
10657915	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
6299773	1898104	Bacteria; Bacteroidota; NA; NA; NA; NA; Bacteroidota bacterium; 
9314432	2080303	Bacteria; Thermodesulfobacteriota; NA; Candidatus Dadabacteria; NA; NA; Candidatus Dadabacteria bacterium; 
13508745	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
12394637	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
16851087	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10657938	1655516	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; NA; 
3416214	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
8167574	574710	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter gangjinensis; 
4268184	2919303	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. ALOHA_ZT_50; 
13508759	1986733	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium TMED107; 
11739306	2546201	Bacteria; Pseudomonadota; Nitrosomonadales; Betaproteobacteria; NA; NA; Methylophilales bacterium; 
7381171	2024888	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; SAR116 cluster bacterium; 
15900852	2026743	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; NA; Halieaceae bacterium; 
11280565	0	
14655681	1871037	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; NA; Flavobacteriaceae bacterium; 
14524613	1490030	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Paracoccus; Paracoccus lutimaris; 
12689607	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
5808336	372654	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; uncultured Candidatus Pelagibacter sp.; 
11083984	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
15638737	1913989	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium; 
4038871	2013066	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium MarineAlpha2_Bin1; 
11673821	1986634	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum sp. TMED213; 
6332638	2585141	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Flavicella; Flavicella sediminum; 
12427486	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
2957536	1986644	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium TMED65; 
1450210	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
5316838	2026760	Bacteria; Candidatus Neomarinimicrobiota; NA; NA; NA; NA; Candidatus Neomarinimicrobiota bacterium; 
3809517	1950799	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; NA; NA; Cellvibrionales bacterium UBA7375; 
16163056	1904441	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; NA; Paracoccaceae bacterium; 
8036596	1977864	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. RS39; 
8659188	159733	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; uncultured Prochlorococcus sp.; 
2531580	1977865	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. RS40; 
5808390	1696174	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A2; 
5480711	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11510028	58840	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; NA; NA; 
8298775	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
10527001	247639	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; NA; marine gamma proteobacterium HTCC2080; 
2760986	1986632	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium TMED199; 
1253663	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
11444516	0	
3940648	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3285289	33807	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; NA; 
15049006	1224	Bacteria; Pseudomonadota; NA; NA; NA; NA; NA; 
1810737	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
14328120	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
7217464	1952988	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Oceanospirillaceae; NA; Oceanospirillaceae bacterium UBA2001; 
3285306	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
7774528	1986781	Bacteria; NA; NA; NA; NA; NA; bacterium TMED274; 
794945	1284657	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Planktomarina; NA; 
8921411	439493	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. HTCC7211; 
2269511	1906665	Archaea; NA; NA; NA; NA; NA; archaeon; 
5939527	1986250	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; NA; NA; Pelagibacterales bacterium MED-G42; 
2990409	61432	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; NA; NA; 
14524754	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
11346269	1706369	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; NA; NA; NA; 
7840105	0	
3252592	1986850	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; NA; NA; Rhizobiales bacterium TMED162; 
500087	1798917	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Umboniibacter; uncultured Umboniibacter sp.; 
10658172	28211	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; NA; 
8659325	2	Bacteria; NA; NA; NA; NA; NA; NA; 
10002816	1913989	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium; 
5939585	2026784	Bacteria; Verrucomicrobiota; Puniceicoccales; Opitutia; Puniceicoccaceae; NA; Puniceicoccaceae bacterium; 
1679749	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10854802	1986257	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; NA; NA; Flavobacteriales bacterium MED-G15; 
13443476	1655516	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; NA; 
15245722	0	
3842462	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
11542946	3038207	Viruses; Uroviricota; NA; Caudoviricetes; Kyanoviridae; Kanaloavirus; Synechococcus phage S-8S55; 
5087664	1977087	Bacteria; Pseudomonadota; NA; NA; NA; NA; Pseudomonadota bacterium; 
15606194	159733	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; uncultured Prochlorococcus sp.; 
15802808	1411685	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Porticoccaceae; NA; Gammaproteobacteria bacterium MOLA455; 
5972413	2024888	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; SAR116 cluster bacterium; 
14950875	1986792	Bacteria; Verrucomicrobiota; NA; NA; NA; NA; Verrucomicrobia bacterium TMED56; 
10461690	0	
13017603	1904441	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; NA; Paracoccaceae bacterium; 
7315981	1986860	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; NA; Rhodobacteraceae bacterium TMED160; 
3252751	198252	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
4694546	3079910	Bacteria; Cyanobacteriota; Chroococcales; Cyanophyceae; Geminocystaceae; Picosynechococcus; NA; 
5972509	1913988	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; Alphaproteobacteria bacterium; 
2859555	1913989	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium; 
4268581	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
15737389	909943	Bacteria; Pseudomonadota; NA; Alphaproteobacteria; NA; NA; SAR116 cluster alpha proteobacterium HIMB100; 
5317182	1977087	Bacteria; Pseudomonadota; NA; NA; NA; NA; Pseudomonadota bacterium; 
15213123	1986734	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium TMED112; 
14524996	1655516	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; NA; 
12886597	1696175	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; NA; Pelagibacteraceae bacterium GOM-A3; 
10166855	1986232	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Porticoccaceae; NA; SAR92 bacterium MED-G29; 
11379271	1986747	Bacteria; Pseudomonadota; NA; Gammaproteobacteria; NA; NA; Gammaproteobacteria bacterium TMED222; 
13738569	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
