gene_callers_id	deeploc
3206027	Cytoplasmic
60304	Periplasmic
4582296	Cytoplasmic
14445464	Outer Membrane
11168667	Cytoplasmic
4582305	Outer Membrane
5532590	Cytoplasmic
5008311	Outer Membrane
9169848	Cytoplasmic
5958585	Cytoplasmic
617406	Cytoplasmic
7105480	Outer Membrane
3926984	Cytoplasmic
6024144	Cytoplasmic
519132	Cytoplasmic
1141727	Outer Membrane
16149473	Outer Membrane
14838754	Outer Membrane
5958628	Cytoplasmic
4221928	Cytoplasmic
6712297	Cytoplasmic
60399	Cytoplasmic
15756277	Cytoplasmic
3435518	Periplasmic
2321409	Outer Membrane
7760902	Cytoplasmic Membrane
5008397	Cytoplasmic
1797135	Outer Membrane
14347293	Outer Membrane
5041185	Cytoplasmic Membrane
1928235	Outer Membrane
14740540	Outer Membrane
15625284	Outer Membrane
14707781	Outer Membrane
8350790	Cytoplasmic
8645702	Outer Membrane
945221	Cytoplasmic
12381260	Outer Membrane
9464919	Outer Membrane
4353113	Outer Membrane
9071705	Cytoplasmic
11529307	Outer Membrane
11758691	Outer Membrane
10382440	Cytoplasmic Membrane
1993838	Cytoplasmic
4942973	Outer Membrane
978048	Periplasmic
14150788	Cytoplasmic
14118025	Cytoplasmic
5729421	Cytoplasmic Membrane
8187021	Outer Membrane
8547475	Outer Membrane
8121496	Outer Membrane
8252581	Cytoplasmic
16706726	Outer Membrane
8842412	Extracellular
14445748	Periplasmic
12709045	Cytoplasmic Membrane
13757623	Outer Membrane
15330488	Outer Membrane
1436859	Cytoplasmic
8744123	Cytoplasmic
7269563	Outer Membrane
12152004	Periplasmic
15887557	Cytoplasmic
5893325	Cytoplasmic
1764562	Cytoplasmic
15264982	Cytoplasmic
14314711	Cytoplasmic Membrane
13397206	Cytoplasmic Membrane
8318170	Cytoplasmic
12053724	Cytoplasmic
7171296	Cytoplasmic
584932	Cytoplasmic
14773478	Cytoplasmic
14150890	Outer Membrane
13855979	Outer Membrane
3239150	Outer Membrane
27887	Outer Membrane
4582642	Outer Membrane
1076469	Periplasmic
3042551	Cytoplasmic Membrane
15592699	Outer Membrane
3239164	Outer Membrane
6024447	Outer Membrane
15232257	Outer Membrane
12938507	Outer Membrane
3960077	Cytoplasmic
3271954	Cytoplasmic
1895717	Outer Membrane
3108164	Outer Membrane
3927372	Cytoplasmic
4943180	Cytoplasmic
11234649	Outer Membrane
12709210	Outer Membrane
7695710	Cytoplasmic
13528416	Outer Membrane
4255073	Cytoplasmic Membrane
4844899	Periplasmic
10906987	Cytoplasmic
8220011	Outer Membrane
10972528	Cytoplasmic
12610936	Periplasmic
9137544	Extracellular
1568139	Cytoplasmic Membrane
1174928	Outer Membrane
14544274	Periplasmic
14544275	Cytoplasmic Membrane
486807	Outer Membrane
10382747	Cytoplasmic
9235875	Cytoplasmic
8154539	Outer Membrane
9858476	Outer Membrane
2485684	Cytoplasmic
6122940	Outer Membrane
1699270	Cytoplasmic
8809933	Cytoplasmic
6254032	Extracellular
5631444	Cytoplasmic
3861973	Outer Membrane
6745558	Cytoplasmic
11562456	Cytoplasmic
1240537	Periplasmic
10776025	Cytoplasmic
16444890	Outer Membrane
10972641	Cytoplasmic
11562479	Outer Membrane
12512756	Periplasmic
10153460	Outer Membrane
11693565	Extracellular
60928	Outer Membrane
14216710	Outer Membrane
14282249	Cytoplasmic
3337738	Cytoplasmic
6319626	Outer Membrane
7630354	Cytoplasmic Membrane
15494687	Outer Membrane
355871	Outer Membrane
6516260	Outer Membrane
15691304	Outer Membrane
15822386	Cytoplasmic Membrane
15101497	Outer Membrane
13692480	Cytoplasmic
15232580	Periplasmic
10382921	Outer Membrane
1666637	Periplasmic
14806609	Outer Membrane
7007827	Cytoplasmic Membrane
9760348	Outer Membrane
7237214	Extracellular
14249568	Periplasmic
487013	Cytoplasmic
13200999	Extracellular
814702	Cytoplasmic Membrane
4320879	Cytoplasmic
1568367	Outer Membrane
487023	Cytoplasmic
11660915	Outer Membrane
14315127	Cytoplasmic Membrane
355963	Periplasmic
6450812	Cytoplasmic
388745	Outer Membrane
3796627	Outer Membrane
10350250	Cytoplasmic
10186423	Outer Membrane
12054205	Outer Membrane
7040702	Outer Membrane
3960511	Cytoplasmic Membrane
6254272	Outer Membrane
9891519	Cytoplasmic
1044164	Cytoplasmic
15494857	Cytoplasmic Membrane
2911950	Cytoplasmic
8162024	Outer Membrane
2034427	Cytoplasmic
11832070	Cytoplasmic
4786952	Cytoplasmic Membrane
10586891	Cytoplasmic Membrane
4164373	Cytoplasmic Membrane
625430	Outer Membrane
625431	Outer Membrane
8686363	Extracellular
658220	Extracellular
4623163	Cytoplasmic
15338306	Outer Membrane
2362179	Cytoplasmic Membrane
3509069	Cytoplasmic
14125904	Outer Membrane
6097748	Cytoplasmic
265047	Cytoplasmic
14519134	Cytoplasmic
2591582	Cytoplasmic
2001759	Cytoplasmic
7605089	Periplasmic
5868390	Outer Membrane
8489831	Cytoplasmic
5147501	Cytoplasmic Membrane
9833325	Cytoplasmic
5704562	Outer Membrane
12094328	Cytoplasmic Membrane
5049218	Periplasmic
12028808	Cytoplasmic
6359946	Extracellular
7113618	Cytoplasmic
9046936	Periplasmic
16288664	Cytoplasmic
8063898	Cytoplasmic
10488732	Cytoplasmic
16190364	Outer Membrane
5049253	Cytoplasmic
4918186	Cytoplasmic
11504557	Outer Membrane
15633327	Outer Membrane
5671860	Cytoplasmic
8063926	Cytoplasmic
10750904	Periplasmic
1969083	Cytoplasmic
8358861	Cytoplasmic
12815317	Cytoplasmic Membrane
8195032	Cytoplasmic Membrane
4918239	Cytoplasmic Membrane
15535072	Periplasmic
16223206	Cytoplasmic
7670758	Cytoplasmic
2100206	Extracellular
2690038	Extracellular
1182711	Periplasmic
11570192	Extracellular
9505811	Outer Membrane
14584852	Outer Membrane
1707027	Cytoplasmic
11832351	Outer Membrane
12815392	Cytoplasmic
7310376	Outer Membrane
13208618	Cytoplasmic
2788398	Cytoplasmic
8555579	Cytoplasmic
8490047	Periplasmic
11766848	Cytoplasmic
527431	Outer Membrane
1051723	Outer Membrane
9440336	Cytoplasmic Membrane
15699029	Periplasmic
14191705	Outer Membrane
10292315	Outer Membrane
10194017	Cytoplasmic
7834723	Cytoplasmic
3312741	Cytoplasmic Membrane
4689005	Periplasmic
5082221	Cytoplasmic
8359023	Outer Membrane
625773	Cytoplasmic
10095727	Periplasmic
7605371	Outer Membrane
11799677	Cytoplasmic Membrane
2231422	Cytoplasmic
6360191	Cytoplasmic
1019008	Cytoplasmic
16223361	Cytoplasmic
167042	Periplasmic
2231431	Cytoplasmic
2231432	Cytoplasmic
10423435	Periplasmic
15830158	Cytoplasmic
15830161	Cytoplasmic
13110451	Outer Membrane
4918451	Cytoplasmic
5508278	Cytoplasmic
13274301	Cytoplasmic
9604292	Cytoplasmic
5967046	Cytoplasmic
12881096	Outer Membrane
1805514	Cytoplasmic
13627090	Outer Membrane
2289362	Cytoplasmic
7663316	Cytoplasmic Membrane
13070039	Cytoplasmic
14544601	Extracellular
4943584	Outer Membrane
6352614	Cytoplasmic Membrane
13594349	Periplasmic
8711921	Cytoplasmic
15986422	Outer Membrane
15691511	Cytoplasmic
10284809	Periplasmic
11169559	Cytoplasmic
7761693	Outer Membrane
3206954	Cytoplasmic
8253227	Cytoplasmic
15363883	Cytoplasmic
7565103	Outer Membrane
7794480	Cytoplasmic
7565104	Outer Membrane
4124463	Cytoplasmic
12087089	Cytoplasmic
13922100	Outer Membrane
487229	Cytoplasmic Membrane
15167297	Outer Membrane
6483782	Cytoplasmic
5467975	Cytoplasmic
14118732	Outer Membrane
15626062	Cytoplasmic
7892817	Outer Membrane
3501908	Cytoplasmic
11005782	Cytoplasmic
16346974	Cytoplasmic Membrane
5304165	Cytoplasmic Membrane
6221670	Cytoplasmic
8875884	Cytoplasmic
16248687	Periplasmic
9203571	Outer Membrane
5664629	Cytoplasmic
9138039	Cytoplasmic
3960696	Cytoplasmic
11530105	Cytoplasmic Membrane
8318845	Outer Membrane
6516605	Outer Membrane
1798015	Cytoplasmic
7434121	Cytoplasmic
8875921	Outer Membrane
290711	Outer Membrane
7303068	Outer Membrane
1601438	Outer Membrane
11923359	Cytoplasmic
10612641	Periplasmic
5828521	Cytoplasmic
618412	Cytoplasmic
11661231	Periplasmic
8515503	Cytoplasmic
11562928	Cytoplasmic Membrane
14446518	Periplasmic
1208248	Cytoplasmic
12611514	Cytoplasmic
11431867	Cytoplasmic
389057	Cytoplasmic Membrane
2191299	Outer Membrane
14479301	Cytoplasmic
15921093	Cytoplasmic
1634247	Cytoplasmic Membrane
12873677	Cytoplasmic
5140430	Cytoplasmic
159695	Cytoplasmic
3698637	Outer Membrane
14675922	Periplasmic
8220630	Cytoplasmic
10481623	Cytoplasmic Membrane
10907607	Outer Membrane
10317787	Outer Membrane
7532508	Cytoplasmic Membrane
1896414	Cytoplasmic
11497454	Cytoplasmic
12414958	Periplasmic
552943	Outer Membrane
4452357	Outer Membrane
12382213	Outer Membrane
10416138	Outer Membrane
6025234	Cytoplasmic
7041045	Periplasmic
5173270	Periplasmic
15921173	Cytoplasmic Membrane
14938137	Periplasmic
8712220	Cytoplasmic
618538	Periplasmic
14118958	Outer Membrane
11956281	Outer Membrane
159808	Outer Membrane
3633226	Cytoplasmic
13299802	Outer Membrane
11432026	Periplasmic
4321372	Cytoplasmic
12218462	Cytoplasmic
10743914	Periplasmic
14839920	Cytoplasmic
15822962	Cytoplasmic
6516853	Cytoplasmic
7172221	Outer Membrane
14446726	Outer Membrane
4616333	Periplasmic
3764369	Outer Membrane
1667226	Outer Membrane
14381219	Cytoplasmic
8155300	Cytoplasmic
7729318	Cytoplasmic
28843	Cytoplasmic
16707760	Cytoplasmic
5861553	Outer Membrane
14151860	Cytoplasmic
3010743	Periplasmic
16281783	Periplasmic
14151863	Outer Membrane
7205050	Cytoplasmic
6615225	Periplasmic
5304512	Periplasmic
11956421	Cytoplasmic Membrane
8581320	Extracellular
6713548	Cytoplasmic
10449113	Cytoplasmic
1405146	Outer Membrane
14315743	Cytoplasmic Membrane
5992672	Cytoplasmic Membrane
11464936	Cytoplasmic
11399402	Outer Membrane
2158834	Cytoplasmic
14840055	Outer Membrane
14315768	Cytoplasmic
10580223	Periplasmic
7663898	Periplasmic
3830061	Cytoplasmic Membrane
7500085	Outer Membrane
3273013	Cytoplasmic
5927222	Cytoplasmic Membrane
12742966	Cytoplasmic
1995073	Outer Membrane
7401794	Periplasmic
12742979	Extracellular
2650438	Periplasmic
2879815	Outer Membrane
13824330	Cytoplasmic
7041363	Cytoplasmic Membrane
717139	Cytoplasmic
13103445	Cytoplasmic
16216409	Cytoplasmic
16019803	Periplasmic
14938462	Periplasmic
10711392	Cytoplasmic
13300075	Cytoplasmic Membrane
3010925	Outer Membrane
16118125	Cytoplasmic
7631217	Outer Membrane
8712562	Cytoplasmic
8024436	Outer Membrane
3076471	Periplasmic
12743044	Cytoplasmic
4485509	Cytoplasmic Membrane
7729546	Cytoplasmic
10875278	Cytoplasmic Membrane
4813199	Cytoplasmic
4813201	Cytoplasmic
4747689	Cytoplasmic
1864106	Outer Membrane
7893426	Cytoplasmic
16347572	Cytoplasmic
12874164	Cytoplasmic
422332	Cytoplasmic
1503676	Outer Membrane
10416577	Cytoplasmic
15954375	Cytoplasmic
10744264	Extracellular
13660617	Cytoplasmic
5960145	Outer Membrane
2716115	Cytoplasmic
94678	Outer Membrane
10351075	Cytoplasmic
11596263	Periplasmic
356841	Cytoplasmic
6484461	Periplasmic
11399667	Outer Membrane
7959029	Outer Membrane
13431290	Outer Membrane
4321786	Cytoplasmic
979450	Extracellular
553475	Cytoplasmic Membrane
946691	Cytoplasmic
2945549	Outer Membrane
5796367	Extracellular
6746657	Cytoplasmic
3600929	Periplasmic
10023460	Cytoplasmic
7762479	Cytoplasmic
7762480	Cytoplasmic Membrane
10023471	Cytoplasmic
7762483	Outer Membrane
14840372	Periplasmic
7762485	Outer Membrane
7762484	Periplasmic
7762489	Periplasmic
11432516	Cytoplasmic
1897037	Outer Membrane
14742096	Outer Membrane
4092502	Cytoplasmic
881248	Cytoplasmic Membrane
7500385	Outer Membrane
14348900	Cytoplasmic
16511596	Outer Membrane
9335410	Outer Membrane
4944502	Outer Membrane
8385143	Periplasmic
11170424	Periplasmic
7860859	Cytoplasmic Membrane
3142273	Outer Membrane
1929858	Outer Membrane
14480010	Cytoplasmic
4649612	Cytoplasmic Membrane
389773	Periplasmic
5862030	Cytoplasmic
10744469	Periplasmic
5993115	Periplasmic
3142304	Extracellular
16675490	Outer Membrane
13136550	Cytoplasmic Membrane
11006635	Outer Membrane
12382906	Periplasmic
2814652	Periplasmic
1045181	Cytoplasmic
3371721	Cytoplasmic
8811213	Cytoplasmic
1274578	Cytoplasmic
11465429	Outer Membrane
9302745	Outer Membrane
12284634	Cytoplasmic
3764956	Cytoplasmic
11399905	Cytoplasmic Membrane
11367139	Periplasmic
5763812	Cytoplasmic
4911846	Periplasmic
16249575	Extracellular
16544490	Cytoplasmic
2716394	Periplasmic
15201003	Outer Membrane
3470075	Periplasmic
16184066	Cytoplasmic
1733392	Cytoplasmic
15627026	Outer Membrane
12481303	Cytoplasmic
11367193	Cytoplasmic
2487065	Cytoplasmic Membrane
8647450	Cytoplasmic
12743455	Outer Membrane
1471271	Cytoplasmic
652072	Cytoplasmic
2913071	Extracellular
5698358	Outer Membrane
9335606	Outer Membrane
3306307	Cytoplasmic
7140163	Periplasmic
15758166	Cytoplasmic
1143638	Outer Membrane
2945882	Outer Membrane
4387681	Cytoplasmic
9433957	Cytoplasmic
7959403	Cytoplasmic
4551541	Outer Membrane
13103990	Outer Membrane
4289407	Cytoplasmic
1143690	Cytoplasmic
13136801	Cytoplasmic
12153764	Outer Membrane
10941350	Cytoplasmic
11793331	Cytoplasmic
14578623	Periplasmic
6616000	Outer Membrane
12874692	Outer Membrane
2913222	Cytoplasmic Membrane
259015	Outer Membrane
10318793	Cytoplasmic
3535827	Periplasmic
12055508	Periplasmic
15659988	Outer Membrane
7566303	Cytoplasmic
7500768	Cytoplasmic Membrane
3503083	Cytoplasmic
5829612	Outer Membrane
8123373	Outer Membrane
10875885	Outer Membrane
6878189	Cytoplasmic
5108721	Cytoplasmic Membrane
14251005	Periplasmic
15594493	Outer Membrane
11858948	Periplasmic
5796878	Cytoplasmic
1602575	Cytoplasmic
6222866	Cytoplasmic Membrane
6321172	Outer Membrane
6124570	Cytoplasmic
6124573	Cytoplasmic
4977695	Cytoplasmic Membrane
10482723	Periplasmic
4912172	Cytoplasmic
8549420	Cytoplasmic
2192433	Outer Membrane
15791158	Extracellular
14742582	Cytoplasmic
16086078	Extracellular
1438783	Outer Membrane
8188991	Cytoplasmic
9991234	Cytoplasmic Membrane
14808131	Extracellular
9466946	Cytoplasmic
7238727	Outer Membrane
10286152	Outer Membrane
6386761	Periplasmic
7631956	Outer Membrane
2847837	Outer Membrane
10810470	Cytoplasmic
7566439	Cytoplasmic Membrane
11498604	Periplasmic
7631984	Periplasmic
3208307	Periplasmic
15692920	Cytoplasmic
2651259	Cytoplasmic
10548350	Periplasmic
2618495	Extracellular
2290818	Cytoplasmic
15266952	Outer Membrane
5797001	Cytoplasmic
7894156	Cytoplasmic
3830925	Outer Membrane
2061456	Periplasmic
15365268	Outer Membrane
10581143	Cytoplasmic Membrane
14316696	Periplasmic
14906530	Extracellular
1995948	Periplasmic
7730360	Outer Membrane
11957433	Outer Membrane
2618574	Cytoplasmic
324815	Extracellular
3044561	Outer Membrane
2684116	Outer Membrane
2356439	Cytoplasmic
8844518	Outer Membrane
13268202	Outer Membrane
13890794	Cytoplasmic
9598192	Cytoplasmic Membrane
15037690	Periplasmic
13071613	Periplasmic
7533826	Cytoplasmic
3011844	Cytoplasmic
226572	Periplasmic
13694231	Extracellular
2225434	Cytoplasmic
15693100	Cytoplasmic
3634479	Outer Membrane
9106735	Cytoplasmic
10253617	Cytoplasmic
4781359	Cytoplasmic
15103281	Outer Membrane
15660338	Outer Membrane
8942902	Outer Membrane
10384695	Periplasmic
3470652	Outer Membrane
1471807	Cytoplasmic
8975681	Cytoplasmic
12186948	Cytoplasmic
15070533	Outer Membrane
10417483	Cytoplasmic
9172302	Cytoplasmic
2225504	Cytoplasmic Membrane
7533923	Cytoplasmic
16151908	Cytoplasmic
10810730	Cytoplasmic
521581	Cytoplasmic
7959935	Extracellular
8811904	Cytoplasmic
15365505	Outer Membrane
718214	Extracellular
1865095	Cytoplasmic Membrane
11007373	Outer Membrane
9500048	Periplasmic
4289943	Outer Membrane
4126104	Cytoplasmic
10253722	Outer Membrane
16184730	Periplasmic
3405210	Outer Membrane
14480806	Outer Membrane
12940710	Cytoplasmic
4617651	Outer Membrane
3110325	Outer Membrane
9958841	Cytoplasmic
5174714	Cytoplasmic
9336252	Cytoplasmic
11367893	Cytoplasmic Membrane
8353244	Periplasmic
4060641	Periplasmic
8943073	Outer Membrane
8680935	Extracellular
2061807	Cytoplasmic
2258420	Periplasmic
12285429	Periplasmic
15201782	Cytoplasmic
4158968	Outer Membrane
488953	Outer Membrane
194051	Outer Membrane
12711429	Outer Membrane
6059527	Cytoplasmic
9139721	Outer Membrane
1144344	Outer Membrane
11040281	Cytoplasmic Membrane
5764639	Outer Membrane
2946604	Cytoplasmic Membrane
14218798	Cytoplasmic
12613174	Cytoplasmic
10548793	Cytoplasmic
10253891	Outer Membrane
2913867	Periplasmic
2782797	Cytoplasmic
13006418	Cytoplasmic
10155606	Cytoplasmic Membrane
7992918	Cytoplasmic Membrane
5273183	Cytoplasmic
10024545	Outer Membrane
8812130	Cytoplasmic
4617829	Cytoplasmic
10352236	Outer Membrane
5109361	Outer Membrane
15824498	Cytoplasmic
8353411	Outer Membrane
10221192	Extracellular
4650633	Outer Membrane
4716177	Extracellular
15234707	Outer Membrane
5142164	Cytoplasmic
2356889	Outer Membrane
8910491	Cytoplasmic
8648347	Cytoplasmic
7567008	Cytoplasmic Membrane
13530792	Periplasmic
15922856	Outer Membrane
4519596	Outer Membrane
849584	Cytoplasmic
11597499	Cytoplasmic
7730877	Periplasmic
11663039	Cytoplasmic Membrane
521924	Cytoplasmic
10483402	Cytoplasmic
10680012	Extracellular
6256335	Periplasmic
15922897	Outer Membrane
3143384	Cytoplasmic
1701601	Outer Membrane
9074408	Cytoplasmic
5142251	Cytoplasmic
1799927	Cytoplasmic
11204346	Cytoplasmic
1472250	Extracellular
1668861	Extracellular
14841610	Cytoplasmic
10155792	Cytoplasmic
8943377	Cytoplasmic
5863191	Outer Membrane
5535513	Cytoplasmic
13727515	Cytoplasmic
3143456	Outer Membrane
1668896	Cytoplasmic Membrane
3340070	Outer Membrane
15988520	Outer Membrane
227114	Cytoplasmic
10843947	Outer Membrane
1668910	Cytoplasmic
10188590	Outer Membrane
13498160	Cytoplasmic
13727543	Cytoplasmic
751424	Cytoplasmic Membrane
10024775	Cytoplasmic
14317392	Outer Membrane
7239509	Cytoplasmic Membrane
8124248	Cytoplasmic
7567193	Cytoplasmic
7337823	Outer Membrane
11532128	Cytoplasmic
2422627	Outer Membrane
10188651	Outer Membrane
15497069	Outer Membrane
5601135	Cytoplasmic
4093814	Cytoplasmic
1668991	Cytoplasmic
8976258	Cytoplasmic
8976259	Cytoplasmic
8976260	Cytoplasmic
2422668	Cytoplasmic
5535635	Outer Membrane
10024852	Cytoplasmic Membrane
2324375	Cytoplasmic
13105048	Outer Membrane
260001	Outer Membrane
13989799	Cytoplasmic
5044136	Cytoplasmic
1341357	Cytoplasmic
11073454	Outer Membrane
12056501	Cytoplasmic Membrane
12679094	Cytoplasmic
10942389	Cytoplasmic
13531072	Cytoplasmic Membrane
15103940	Outer Membrane
14219210	Outer Membrane
12842961	Cytoplasmic
1177562	Cytoplasmic
7534560	Outer Membrane
5732327	Cytoplasmic
9631723	Outer Membrane
11597822	Cytoplasmic
14120958	Periplasmic
1570818	Outer Membrane
10713092	Cytoplasmic Membrane
12089351	Extracellular
1013774	Periplasmic
2881559	Cytoplasmic
14710829	Outer Membrane
16840750	Outer Membrane
4618296	Outer Membrane
2750528	Periplasmic
16283713	Cytoplasmic Membrane
8190018	Periplasmic
948292	Cytoplasmic
10614864	Periplasmic
10057810	Periplasmic
5142614	Cytoplasmic
12482648	Cytoplasmic
12843099	Cytoplasmic
5929052	Cytoplasmic
8845412	Outer Membrane
489573	Outer Membrane
1734759	Extracellular
9205870	Periplasmic
16316527	Outer Membrane
10221681	Periplasmic
14645361	Cytoplasmic
12384372	Extracellular
3111029	Outer Membrane
6944892	Periplasmic
7862396	Cytoplasmic
6027388	Periplasmic
14153862	Periplasmic
194705	Cytoplasmic
4487316	Cytoplasmic
3307669	Outer Membrane
12974232	Outer Membrane
3602584	Outer Membrane
1112216	Periplasmic
12318877	Periplasmic
5306529	Cytoplasmic
4913315	Cytoplasmic
9697454	Cytoplasmic
3307704	Cytoplasmic
293048	Cytoplasmic
1439930	Cytoplasmic
10287291	Cytoplasmic
13760701	Cytoplasmic Membrane
11630785	Cytoplasmic
5798090	Outer Membrane
13859030	Outer Membrane
5339366	Outer Membrane
13138158	Cytoplasmic
13170933	Cytoplasmic
14907638	Cytoplasmic
16546039	Outer Membrane
3209466	Outer Membrane
7796990	Periplasmic
7928063	Periplasmic
9435397	Cytoplasmic
13990150	Cytoplasmic Membrane
11598092	Cytoplasmic
13400333	Cytoplasmic
1669390	Cytoplasmic
1341719	Periplasmic
6093082	Cytoplasmic
882973	Cytoplasmic
15595814	Periplasmic
13007144	Outer Membrane
4946218	Cytoplasmic
10320171	Outer Membrane
8747306	Cytoplasmic
915759	Cytoplasmic
11532595	Cytoplasmic
7567670	Outer Membrane
4553014	Cytoplasmic
4585793	Outer Membrane
13138243	Cytoplasmic
3766612	Outer Membrane
948568	Cytoplasmic
260448	Cytoplasmic
12384617	Cytoplasmic
162154	Periplasmic
588139	Outer Membrane
14449005	Cytoplasmic
15202670	Cytoplasmic
13236591	Outer Membrane
5798257	Outer Membrane
5765497	Periplasmic
16120191	Cytoplasmic
16021889	Periplasmic
8681873	Outer Membrane
7272851	Cytoplasmic
2324884	Cytoplasmic
1997216	Cytoplasmic
1112492	Outer Membrane
14055854	Outer Membrane
1276339	Cytoplasmic
13040083	Outer Membrane
6683094	Periplasmic
6224346	Cytoplasmic Membrane
195037	Cytoplasmic
8911328	Periplasmic
10877416	Cytoplasmic
12253679	Outer Membrane
2849268	Periplasmic
15858168	Periplasmic
1604088	Periplasmic
10680826	Outer Membrane
5831172	Cytoplasmic Membrane
9173514	Outer Membrane
10877453	Cytoplasmic
9566736	Cytoplasmic
11368979	Outer Membrane
12679699	Cytoplasmic
8190490	Outer Membrane
11270685	Cytoplasmic Membrane
12876324	Outer Membrane
10254885	Outer Membrane
11958836	Cytoplasmic
11401798	Cytoplasmic Membrane
15989319	Cytoplasmic
8583751	Cytoplasmic Membrane
7240271	Outer Membrane
8911442	Cytoplasmic Membrane
7699031	Periplasmic
14318170	Periplasmic
3242591	Cytoplasmic
16677471	Outer Membrane
16218720	Outer Membrane
4422243	Outer Membrane
11369061	Outer Membrane
14547564	Outer Membrane
11172466	Cytoplasmic
8649332	Periplasmic
16513670	Cytoplasmic
2292361	Outer Membrane
14711459	Cytoplasmic Membrane
8387241	Outer Membrane
8977077	Outer Membrane
1571514	Periplasmic
11729596	Outer Membrane
7928508	Outer Membrane
10746558	Cytoplasmic
8944319	Cytoplasmic Membrane
13892292	Cytoplasmic Membrane
11893452	Cytoplasmic
654029	Cytoplasmic
10320590	Periplasmic
10025682	Cytoplasmic Membrane
10025684	Periplasmic
9108181	Outer Membrane
12679894	Outer Membrane
3603169	Periplasmic
5110503	Cytoplasmic
5831407	Outer Membrane
10255090	Cytoplasmic
5733111	Cytoplasmic Membrane
15104763	Outer Membrane
15956733	Cytoplasmic Membrane
4946688	Cytoplasmic
7109377	Outer Membrane
2882304	Outer Membrane
3472131	Cytoplasmic
10451719	Outer Membrane
5045001	Cytoplasmic
3504925	Periplasmic
13990690	Periplasmic
4651822	Cytoplasmic
7568176	Outer Membrane
5045044	Periplasmic
1080123	Cytoplasmic
10156866	Cytoplasmic
5274435	Cytoplasmic Membrane
16186185	Outer Membrane
12057422	Outer Membrane
2325341	Cytoplasmic
8977247	Cytoplasmic
3111776	Cytoplasmic
6224750	Outer Membrane
14678895	Cytoplasmic
12417910	Cytoplasmic
12188539	Cytoplasmic
7961469	Periplasmic
16448383	Periplasmic
3701632	Cytoplasmic
14285696	Outer Membrane
11336582	Periplasmic
8813448	Outer Membrane
14646164	Cell wall & surface
14416798	Cytoplasmic
12811183	Cytoplasmic Membrane
5995440	Cytoplasmic
13007791	Cytoplasmic Membrane
8125365	Cytoplasmic
4750269	Outer Membrane
14908353	Periplasmic
2751426	Periplasmic
1932227	Outer Membrane
11697093	Cytoplasmic Membrane
5635031	Cytoplasmic
8223708	Cytoplasmic
9862121	Cytoplasmic Membrane
4324332	Periplasmic
8682480	Cytoplasmic
6618096	Outer Membrane
14941171	Cytoplasmic
6552568	Cytoplasmic
15662074	Outer Membrane
10451963	Cytoplasmic
15563776	Cytoplasmic
15924228	Outer Membrane
457736	Cytoplasmic
9042953	Outer Membrane
15334408	Outer Membrane
9075726	Outer Membrane
1637393	Periplasmic
10255378	Outer Membrane
12876822	Outer Membrane
6355993	Cytoplasmic
5372956	Cytoplasmic Membrane
5241887	Outer Membrane
13925408	Extracellular
4357159	Outer Membrane
7404584	Outer Membrane
7961646	Cytoplasmic
15236144	Outer Membrane
13564981	Outer Membrane
10353719	Extracellular
2522178	Outer Membrane
15400004	Cytoplasmic
3931205	Cytoplasmic
7240775	Outer Membrane
2391115	Cytoplasmic Membrane
3308621	Cytoplasmic
9894991	Outer Membrane
11697231	Cytoplasmic Membrane
6618193	Cytoplasmic
13401181	Outer Membrane
15694944	Outer Membrane
12975201	Outer Membrane
13139045	Periplasmic
13532262	Cytoplasmic Membrane
15826023	Cytoplasmic
9043052	Cytoplasmic
7371885	Periplasmic
2554989	Cytoplasmic Membrane
2751601	Outer Membrane
5078132	Outer Membrane
4979830	Periplasmic
11402361	Outer Membrane
4488323	Extracellular
10419337	Outer Membrane
5799049	Cytoplasmic
9272457	Cytoplasmic
8912012	Cytoplasmic
9337998	Cytoplasmic
294031	Outer Membrane
7273619	Cytoplasmic Membrane
4521107	Cytoplasmic
2948243	Cytoplasmic
7077016	Extracellular
8518809	Outer Membrane
8617112	Cytoplasmic
14875803	Outer Membrane
8846492	Cytoplasmic
1113243	Outer Membrane
14089375	Cytoplasmic
8912035	Periplasmic
14449835	Outer Membrane
8584364	Outer Membrane
16186543	Outer Membrane
1834162	Cytoplasmic
8518836	Cytoplasmic
8518837	Extracellular
5995704	Cytoplasmic Membrane
1277113	Outer Membrane
10026169	Cytoplasmic
9338043	Outer Membrane
14187708	Outer Membrane
16219333	Cytoplasmic
9108679	Outer Membrane
8715464	Cytoplasmic
15563977	Cytoplasmic Membrane
13434080	Outer Membrane
5930216	Periplasmic
6520041	Extracellular
12123375	Periplasmic
12385520	Cytoplasmic
10386673	Cytoplasmic
8682737	Outer Membrane
10517754	Outer Membrane
15924474	Extracellular
3800316	Extracellular
2194694	Cytoplasmic
8977672	Outer Membrane
5045514	Cytoplasmic
6651151	Cytoplasmic
2981136	Outer Membrane
9501970	Outer Membrane
8027414	Cytoplasmic Membrane
15564062	Outer Membrane
6946085	Cytoplasmic
16383275	Outer Membrane
16776497	Outer Membrane
3538226	Periplasmic
6716725	Cytoplasmic
14646583	Cytoplasmic
5078327	Cytoplasmic
13729099	Periplasmic
5832012	Cytoplasmic
2948431	Outer Membrane
5963089	Outer Membrane
2227543	Cytoplasmic
4914526	Cytoplasmic
5406059	Outer Membrane
2293111	Outer Membrane
