gene_callers_id	NCBI_taxID	taxa
2955060	1714849	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Aquimarina; Aquimarina sp. AD10; 
11933495	0	
1218360	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
11212602	488538	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum marinum; 
16095034	0	
5117763	59919	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10131268	930805	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Halioglobus; Halioglobus japonicus; 
6494021	2956798	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Gilvimarinus; Gilvimarinus sp. DA14; 
10131269	0	
5117764	59919	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10131270	2794344	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Spongiibacteraceae; Spongiibacter; Spongiibacter nanhainus; 
4003654	0	
595786	3234144	Bacteria; Pseudomonadota; Burkholderiales; Betaproteobacteria; Comamonadaceae; Rhodoferax; Rhodoferax sp. WC2427; 
464716	1573825	Bacteria; Bacteroidota; Marinilabiliales; Bacteroidia; Prolixibacteraceae; Sunxiuqinia; uncultured Sunxiuqinia sp.; 
7640908	1858563	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Alkalimarinus; NA; 
15865681	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
5478226	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
1316693	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
11573078	40215	Bacteria; Pseudomonadota; Moraxellales; Gammaproteobacteria; Moraxellaceae; Acinetobacter; Acinetobacter junii; 
6264665	1336794	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel1_33_131; 
6264667	1850246	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Urechidicola; Urechidicola croceus; 
8689501	2596913	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Sphingomonadaceae; Sphingomonas; Sphingomonas sp. NBWT7; 
10753888	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3217249	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
2266988	2986949	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Aurantimonadaceae; Jiella; Jiella pelagia; 
497519	0	
11900795	245876	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Phyllobacteriaceae; Nitratireductor; NA; 
5478267	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
8984443	13687	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Sphingomonadaceae; Sphingomonas; NA; 
15046526	0	
11605887	0	
1021825	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
3053451	2	Bacteria; NA; NA; NA; NA; NA; NA; 
3970955	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8820628	0	
4954006	0	
8132504	204457	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; NA; NA; NA; 
1152922	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
10721184	1492771	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Limimaricola; Limimaricola variabilis; 
7378849	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
16062375	2731619	Viruses; Uroviricota; NA; Caudoviricetes; NA; NA; NA; 
4888495	0	
11835312	0	
11573172	1294273	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Roseibacterium; Roseibacterium elongatum; 
6166453	2626047	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; NA; 
9836470	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
3708855	0	
12818361	2908842	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Allomuricauda; Muricauda sp. SCSIO 64092; 
11474874	2697363	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Acetobacteraceae; Acidocella; Acidocella sp. MX-AZ03; 
3151804	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
2430912	651182	Bacteria; Thermodesulfobacteriota; Desulfobacterales; Desulfobacteria; Desulfobacteraceae; Desulfobacula; Desulfobacula toluolica; 
13998017	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
13899712	2163605	Viruses; Uroviricota; NA; Caudoviricetes; Arenbergviridae; Wroclawvirus; Wroclawvirus PA5oct; 
10491847	2563896	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter giovannonii; 
11376583	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
11704270	335992	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter ubique; 
4364246	2259620	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Hydrocarboniclastica; Hydrocarboniclastica marina; 
333784	1808979	Bacteria; Pseudomonadota; Methylococcales; Gammaproteobacteria; Methylococcaceae; Candidatus Methylospira; Candidatus Methylospira mobilis; 
7509978	3018315	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Tenacibaculum; Tenacibaculum retecalamus; 
2496483	2745	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Halomonadaceae; Halomonas; NA; 
1644519	3066369	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Coralliovaceae; Coralliovum; Coralliovum pocilloporae; 
1873902	0	
13834226	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
8853492	254955	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Flagellimonas; Flagellimonas marinaquae; 
1284086	0	
1578998	1336795	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel3_A1_48; 
694264	32033	Bacteria; Pseudomonadota; Lysobacterales; Gammaproteobacteria; Lysobacteraceae; NA; NA; 
890870	2632541	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Zunongwangia; NA; 
8001532	2708301	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Kineobactrum; Kineobactrum salinum; 
2660352	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
8067078	2043170	Bacteria; Pseudomonadota; Emcibacterales; Alphaproteobacteria; Emcibacteraceae; Paremcibacter; Paremcibacter congregatus; 
11311116	2605946	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Pukyongiella; Pukyongiella litopenaei; 
2791437	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
11999247	1979401	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Thalassovita; Thalassovita sp.; 
11311119	3039851	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Amylibacter; Amylibacter sp. IMCC11727; 
12851218	488538	Bacteria; Pseudomonadota; Candidatus Puniceispirillales; Alphaproteobacteria; Candidatus Puniceispirillaceae; Candidatus Puniceispirillum; Candidatus Puniceispirillum marinum; 
11606038	0	
16717847	692036	Bacteria; Planctomycetota; Gemmatales; Planctomycetia; Gemmataceae; Tuwongella; Tuwongella immobilis; 
3119129	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
5675035	3100173	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Thalassobaculaceae; Thalassobaculum; Thalassobaculum sp. OXR-137; 
10197022	3096220	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 1314; 
10393634	0	
11704356	0	
10623018	0	
12392495	1219	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
7739445	39960	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Erythrobacteraceae; Erythrobacter; Erythrobacter litoralis; 
8722491	0	
12884029	1979954	Bacteria; Pseudomonadota; Emcibacterales; Alphaproteobacteria; Emcibacteraceae; Emcibacter; Emcibacter sp.; 
14161990	3100173	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Thalassobaculaceae; Thalassobaculum; Thalassobaculum sp. OXR-137; 
6133831	866807	Bacteria; Bacteroidota; Cytophagales; Cytophagia; Persicobacteraceae; Aureibacter; Aureibacter tunicatorum; 
4167753	2563896	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter giovannonii; 
13146186	1925548	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; NA; Candidatus Fonsibacter; Candidatus Fonsibacter ubiquis; 
10623051	3035471	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Paracoccaceae; Roseinatronobacter; Roseinatronobacter sp. S2; 
5380180	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
5511253	0	
2725978	168934	Bacteria; Pseudomonadota; Rhodospirillales; Alphaproteobacteria; Thalassospiraceae; Thalassospira; NA; 
1448026	1336795	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel3_A1_48; 
825436	0	
3119195	0	
7280732	0	
3119198	2563896	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter giovannonii; 
15734880	3029061	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer bruguierae; 
11737185	1850252	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Tenacibaculum; Tenacibaculum todarodis; 
15603811	0	
1841253	0	
2988135	1002672	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. IMCC9063; 
628844	92944	Bacteria; Pseudomonadota; Rhodobacterales; Alphaproteobacteria; Roseobacteraceae; Ketogulonicigenium; NA; 
8296564	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
8788085	0	
15374455	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
10524797	2518989	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Halieaceae; Aequoribacter; Aequoribacter fuscus; 
6232191	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
13244551	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
16783499	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
14391439	0	
3545234	3029061	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer bruguierae; 
14424214	0	
10131607	0	
4724889	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11311262	1218	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; NA; 
8460448	0	
7837857	316279	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. CC9902; 
4855974	13687	Bacteria; Pseudomonadota; Sphingomonadales; Alphaproteobacteria; Sphingomonadaceae; Sphingomonas; NA; 
15112359	2613769	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Rhizobiaceae; Rhizobium; NA; 
12818601	0	
15440043	1050646	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. A15-44; 
2889904	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
2300081	447467	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Simiduia; NA; 
16357554	1516059	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer sp. ALW1; 
2300083	0	
14882997	0	
9443510	2731755	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Teredinibacter; Teredinibacter haidensis; 
4430010	0	
8001722	1925548	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; NA; Candidatus Fonsibacter; Candidatus Fonsibacter ubiquis; 
10262719	1336795	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Formosa; Formosa sp. Hel3_A1_48; 
13965509	0	
7542982	0	
7542983	0	
4724940	3066220	Bacteria; Pseudomonadota; Rickettsiales; Alphaproteobacteria; Anaplasmataceae; Candidatus Mesenet; NA; 
9110113	59919	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
5964386	0	
11305571	167542	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
1180261	0	
5866089	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
4325997	0	
11338358	2738844	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter pectinis; 
8225401	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11764345	1501268	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus sp. MIT 0604; 
7078524	93060	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
11272830	2909669	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Cellvibrionaceae; Simiduia; Simiduia sp. 21SJ11W-1; 
8618623	0	
3375744	266805	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer variabilis; 
15073924	0	
10912397	0	
10715792	0	
492183	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
10912421	0	
10060456	92758	Bacteria; Mycoplasmatota; Mycoplasmoidales; NA; Mycoplasmoidaceae; Mycoplasmoides; Mycoplasmoides fastidiosum; 
4784809	779	Bacteria; Pseudomonadota; Rickettsiales; Alphaproteobacteria; Anaplasmataceae; Ehrlichia; Ehrlichia ruminantium; 
2785966	74546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
1639087	0	
918192	166309	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Synechococcaceae; Synechococcus; Synechococcus sp. MIT S9220; 
6619827	0	
5702324	0	
11731636	0	
10879673	111781	Bacteria; Cyanobacteriota; Chroococcales; Cyanophyceae; Geminocystaceae; Picosynechococcus; [Leptolyngbya] sp. PCC 7376; 
4522691	2715678	Bacteria; Pseudomonadota; Nitrosomonadales; Betaproteobacteria; Sulfuricellaceae; Sulfurimicrobium; Sulfurimicrobium lacus; 
1573573	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
4981447	574710	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter gangjinensis; 
11797199	0	
3539665	0	
2032338	0	
14189267	146891	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
5898969	2268451	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; Candidatus Pelagibacter sp. FZCC0015; 
7537373	1714860	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Aquimarina; Aquimarina sp. BL5; 
525028	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
10486501	0	
4555497	1002546	Bacteria; Pseudomonadota; Hyphomicrobiales; Alphaproteobacteria; Cohaesibacteraceae; Cohaesibacter; uncultured Cohaesibacter sp.; 
8618733	0	
8323822	3145235	Bacteria; Pseudomonadota; Cellvibrionales; Gammaproteobacteria; Microbulbiferaceae; Microbulbifer; Microbulbifer sp. SAOS-129_SWC; 
10158831	0	
13501170	1890424	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; NA; NA; NA; 
13140722	0	
11961076	0	
1671923	167546	Bacteria; Cyanobacteriota; Synechococcales; Cyanophyceae; Prochlorococcaceae; Prochlorococcus; Prochlorococcus marinus; 
15336184	0	
8979197	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
2491137	198251	Bacteria; Pseudomonadota; Candidatus Pelagibacterales; Alphaproteobacteria; Candidatus Pelagibacteraceae; Candidatus Pelagibacter; NA; 
754436	3077735	Bacteria; Bacteroidota; Flavobacteriales; Flavobacteriia; Flavobacteriaceae; Polaribacter; Polaribacter sp. HL-MS24; 
8946440	29430	Bacteria; Pseudomonadota; Moraxellales; Gammaproteobacteria; Moraxellaceae; Acinetobacter; Acinetobacter haemolyticus; 
4326157	2829596	Bacteria; Pseudomonadota; Kordiimonadales; Alphaproteobacteria; Kordiimonadaceae; Kordiimonas; Kordiimonas sp. SCSIO 12603; 
11502350	1810504	Bacteria; Pseudomonadota; Immundisolibacterales; Gammaproteobacteria; Immundisolibacteraceae; Immundisolibacter; Immundisolibacter cernigliae; 
3015445	2591109	Bacteria; Pseudomonadota; NA; Betaproteobacteria; Casimicrobiaceae; Casimicrobium; Casimicrobium huifangae; 
1671961	261825	Bacteria; Pseudomonadota; Alteromonadales; Gammaproteobacteria; Alteromonadaceae; Agarivorans; NA; 
16483098	1548547	Bacteria; Pseudomonadota; Woeseiales; Gammaproteobacteria; Woeseiaceae; Woeseia; Woeseia oceani; 
1016603	0	
11698975	2683272	Bacteria; Pseudomonadota; Oceanospirillales; Gammaproteobacteria; Zooshikellaceae; Spartinivicinus; Spartinivicinus ruber; 
